bioguide_id,first_name,last_name,last_name_upper,full_name,state,party,type,term_start,term_end,state_rank
D000600,Mario,Diaz-Balart,DIAZ-BALART,Mario Diaz-Balart,FL,Republican,rep,2021-01-03,2023-01-03,
D000600,Mario,Diaz-Balart,DIAZ-BALART,Mario Diaz-Balart,FL,Republican,rep,2023-01-03,2025-01-03,
D000600,Mario,Diaz-Balart,DIAZ-BALART,Mario Diaz-Balart,FL,Republican,rep,2025-01-03,2027-01-03,
D000399,Lloyd,Doggett,DOGGETT,Lloyd Doggett,TX,Democrat,rep,2013-01-03,2015-01-03,
D000399,Lloyd,Doggett,DOGGETT,Lloyd Doggett,TX,Democrat,rep,2015-01-06,2017-01-03,
D000399,Lloyd,Doggett,DOGGETT,Lloyd Doggett,TX,Democrat,rep,2017-01-03,2019-01-03,
D000399,Lloyd,Doggett,DOGGETT,Lloyd Doggett,TX,Democrat,rep,2019-01-03,2021-01-03,
D000399,Lloyd,Doggett,DOGGETT,Lloyd Doggett,TX,Democrat,rep,2021-01-03,2023-01-03,
D000399,Lloyd,Doggett,DOGGETT,Lloyd Doggett,TX,Democrat,rep,2023-01-03,2025-01-03,
D000399,Lloyd,Doggett,DOGGETT,Lloyd Doggett,TX,Democrat,rep,2025-01-03,2027-01-03,
F000459,Charles,Fleischmann,FLEISCHMANN,"Charles J. ""Chuck"" Fleischmann",TN,Republican,rep,2013-01-03,2015-01-03,
F000459,Charles,Fleischmann,FLEISCHMANN,"Charles J. ""Chuck"" Fleischmann",TN,Republican,rep,2015-01-06,2017-01-03,
F000459,Charles,Fleischmann,FLEISCHMANN,"Charles J. ""Chuck"" Fleischmann",TN,Republican,rep,2017-01-03,2019-01-03,
F000459,Charles,Fleischmann,FLEISCHMANN,"Charles J. ""Chuck"" Fleischmann",TN,Republican,rep,2019-01-03,2021-01-03,
F000459,Charles,Fleischmann,FLEISCHMANN,"Charles J. ""Chuck"" Fleischmann",TN,Republican,rep,2021-01-03,2023-01-03,
F000459,Charles,Fleischmann,FLEISCHMANN,"Charles J. ""Chuck"" Fleischmann",TN,Republican,rep,2023-01-03,2025-01-03,
F000459,Charles,Fleischmann,FLEISCHMANN,"Charles J. ""Chuck"" Fleischmann",TN,Republican,rep,2025-01-03,2027-01-03,
F000450,Virginia,Foxx,FOXX,Virginia Foxx,NC,Republican,rep,2013-01-03,2015-01-03,
F000450,Virginia,Foxx,FOXX,Virginia Foxx,NC,Republican,rep,2015-01-06,2017-01-03,
F000450,Virginia,Foxx,FOXX,Virginia Foxx,NC,Republican,rep,2017-01-03,2019-01-03,
F000450,Virginia,Foxx,FOXX,Virginia Foxx,NC,Republican,rep,2019-01-03,2021-01-03,
F000450,Virginia,Foxx,FOXX,Virginia Foxx,NC,Republican,rep,2021-01-03,2023-01-03,
F000450,Virginia,Foxx,FOXX,Virginia Foxx,NC,Republican,rep,2023-01-03,2025-01-03,
F000450,Virginia,Foxx,FOXX,Virginia Foxx,NC,Republican,rep,2025-01-03,2027-01-03,
G000559,John,Garamendi,GARAMENDI,John Garamendi,CA,Democrat,rep,2013-01-03,2015-01-03,
G000559,John,Garamendi,GARAMENDI,John Garamendi,CA,Democrat,rep,2015-01-06,2017-01-03,
G000559,John,Garamendi,GARAMENDI,John Garamendi,CA,Democrat,rep,2017-01-03,2019-01-03,
G000559,John,Garamendi,GARAMENDI,John Garamendi,CA,Democrat,rep,2019-01-03,2021-01-03,
G000559,John,Garamendi,GARAMENDI,John Garamendi,CA,Democrat,rep,2021-01-03,2023-01-03,
G000559,John,Garamendi,GARAMENDI,John Garamendi,CA,Democrat,rep,2023-01-03,2025-01-03,
G000559,John,Garamendi,GARAMENDI,John Garamendi,CA,Democrat,rep,2025-01-03,2027-01-03,
G000565,Paul,Gosar,GOSAR,Paul A. Gosar,AZ,Republican,rep,2013-01-03,2015-01-03,
G000565,Paul,Gosar,GOSAR,Paul A. Gosar,AZ,Republican,rep,2015-01-06,2017-01-03,
G000565,Paul,Gosar,GOSAR,Paul A. Gosar,AZ,Republican,rep,2017-01-03,2019-01-03,
G000565,Paul,Gosar,GOSAR,Paul A. Gosar,AZ,Republican,rep,2019-01-03,2021-01-03,
G000565,Paul,Gosar,GOSAR,Paul A. Gosar,AZ,Republican,rep,2021-01-03,2023-01-03,
G000565,Paul,Gosar,GOSAR,Paul A. Gosar,AZ,Republican,rep,2023-01-03,2025-01-03,
G000565,Paul,Gosar,GOSAR,Paul A. Gosar,AZ,Republican,rep,2025-01-03,2027-01-03,
G000386,Charles,Grassley,GRASSLEY,Chuck Grassley,IA,Republican,sen,2011-01-05,2017-01-03,senior
G000386,Charles,Grassley,GRASSLEY,Chuck Grassley,IA,Republican,sen,2017-01-03,2023-01-03,senior
G000386,Charles,Grassley,GRASSLEY,Chuck Grassley,IA,Republican,sen,2023-01-03,2029-01-03,senior
G000546,Sam,Graves,GRAVES,Sam Graves,MO,Republican,rep,2013-01-03,2015-01-03,
G000546,Sam,Graves,GRAVES,Sam Graves,MO,Republican,rep,2015-01-06,2017-01-03,
G000546,Sam,Graves,GRAVES,Sam Graves,MO,Republican,rep,2017-01-03,2019-01-03,
G000546,Sam,Graves,GRAVES,Sam Graves,MO,Republican,rep,2019-01-03,2021-01-03,
G000546,Sam,Graves,GRAVES,Sam Graves,MO,Republican,rep,2021-01-03,2023-01-03,
G000546,Sam,Graves,GRAVES,Sam Graves,MO,Republican,rep,2023-01-03,2025-01-03,
G000546,Sam,Graves,GRAVES,Sam Graves,MO,Republican,rep,2025-01-03,2027-01-03,
G000553,Al,Green,GREEN,Al Green,TX,Democrat,rep,2013-01-03,2015-01-03,
G000553,Al,Green,GREEN,Al Green,TX,Democrat,rep,2015-01-06,2017-01-03,
G000553,Al,Green,GREEN,Al Green,TX,Democrat,rep,2017-01-03,2019-01-03,
G000553,Al,Green,GREEN,Al Green,TX,Democrat,rep,2019-01-03,2021-01-03,
G000553,Al,Green,GREEN,Al Green,TX,Democrat,rep,2021-01-03,2023-01-03,
G000553,Al,Green,GREEN,Al Green,TX,Democrat,rep,2023-01-03,2025-01-03,
G000553,Al,Green,GREEN,Al Green,TX,Democrat,rep,2025-01-03,2027-01-03,
G000568,H.,Griffith,GRIFFITH,H. Morgan Griffith,VA,Republican,rep,2013-01-03,2015-01-03,
G000568,H.,Griffith,GRIFFITH,H. Morgan Griffith,VA,Republican,rep,2015-01-06,2017-01-03,
G000568,H.,Griffith,GRIFFITH,H. Morgan Griffith,VA,Republican,rep,2017-01-03,2019-01-03,
G000568,H.,Griffith,GRIFFITH,H. Morgan Griffith,VA,Republican,rep,2019-01-03,2021-01-03,
G000568,H.,Griffith,GRIFFITH,H. Morgan Griffith,VA,Republican,rep,2021-01-03,2023-01-03,
G000568,H.,Griffith,GRIFFITH,H. Morgan Griffith,VA,Republican,rep,2023-01-03,2025-01-03,
G000568,H.,Griffith,GRIFFITH,H. Morgan Griffith,VA,Republican,rep,2025-01-03,2027-01-03,
G000558,Brett,Guthrie,GUTHRIE,Brett Guthrie,KY,Republican,rep,2013-01-03,2015-01-03,
G000558,Brett,Guthrie,GUTHRIE,Brett Guthrie,KY,Republican,rep,2015-01-06,2017-01-03,
G000558,Brett,Guthrie,GUTHRIE,Brett Guthrie,KY,Republican,rep,2017-01-03,2019-01-03,
G000558,Brett,Guthrie,GUTHRIE,Brett Guthrie,KY,Republican,rep,2019-01-03,2021-01-03,
G000558,Brett,Guthrie,GUTHRIE,Brett Guthrie,KY,Republican,rep,2021-01-03,2023-01-03,
G000558,Brett,Guthrie,GUTHRIE,Brett Guthrie,KY,Republican,rep,2023-01-03,2025-01-03,
G000558,Brett,Guthrie,GUTHRIE,Brett Guthrie,KY,Republican,rep,2025-01-03,2027-01-03,
H001052,Andy,Harris,HARRIS,Andy Harris,MD,Republican,rep,2013-01-03,2015-01-03,
H001052,Andy,Harris,HARRIS,Andy Harris,MD,Republican,rep,2015-01-06,2017-01-03,
H001052,Andy,Harris,HARRIS,Andy Harris,MD,Republican,rep,2017-01-03,2019-01-03,
H001052,Andy,Harris,HARRIS,Andy Harris,MD,Republican,rep,2019-01-03,2021-01-03,
H001052,Andy,Harris,HARRIS,Andy Harris,MD,Republican,rep,2021-01-03,2023-01-03,
H001052,Andy,Harris,HARRIS,Andy Harris,MD,Republican,rep,2023-01-03,2025-01-03,
H001052,Andy,Harris,HARRIS,Andy Harris,MD,Republican,rep,2025-01-03,2027-01-03,
H001046,Martin,Heinrich,HEINRICH,Martin Heinrich,NM,Democrat,sen,2013-01-03,2019-01-03,junior
H001046,Martin,Heinrich,HEINRICH,Martin Heinrich,NM,Democrat,sen,2019-01-03,2025-01-03,senior
H001046,Martin,Heinrich,HEINRICH,Martin Heinrich,NM,Democrat,sen,2025-01-03,2031-01-03,senior
H001047,James,Himes,HIMES,James A. Himes,CT,Democrat,rep,2013-01-03,2015-01-03,
H001047,James,Himes,HIMES,James A. Himes,CT,Democrat,rep,2015-01-06,2017-01-03,
H001047,James,Himes,HIMES,James A. Himes,CT,Democrat,rep,2017-01-03,2019-01-03,
H001047,James,Himes,HIMES,James A. Himes,CT,Democrat,rep,2019-01-03,2021-01-03,
H001047,James,Himes,HIMES,James A. Himes,CT,Democrat,rep,2021-01-03,2023-01-03,
H001047,James,Himes,HIMES,James A. Himes,CT,Democrat,rep,2023-01-03,2025-01-03,
H001047,James,Himes,HIMES,James A. Himes,CT,Democrat,rep,2025-01-03,2027-01-03,
H001042,Mazie,Hirono,HIRONO,Mazie K. Hirono,HI,Democrat,sen,2013-01-03,2019-01-03,junior
H001042,Mazie,Hirono,HIRONO,Mazie K. Hirono,HI,Democrat,sen,2019-01-03,2025-01-03,junior
H001042,Mazie,Hirono,HIRONO,Mazie K. Hirono,HI,Democrat,sen,2025-01-03,2031-01-03,junior
H001061,John,Hoeven,HOEVEN,John Hoeven,ND,Republican,sen,2011-01-05,2017-01-03,senior
H001061,John,Hoeven,HOEVEN,John Hoeven,ND,Republican,sen,2017-01-03,2023-01-03,senior
H001061,John,Hoeven,HOEVEN,John Hoeven,ND,Republican,sen,2023-01-03,2029-01-03,senior
H000874,Steny,Hoyer,HOYER,Steny H. Hoyer,MD,Democrat,rep,2013-01-03,2015-01-03,
H000874,Steny,Hoyer,HOYER,Steny H. Hoyer,MD,Democrat,rep,2015-01-06,2017-01-03,
H000874,Steny,Hoyer,HOYER,Steny H. Hoyer,MD,Democrat,rep,2017-01-03,2019-01-03,
H000874,Steny,Hoyer,HOYER,Steny H. Hoyer,MD,Democrat,rep,2019-01-03,2021-01-03,
H000874,Steny,Hoyer,HOYER,Steny H. Hoyer,MD,Democrat,rep,2021-01-03,2023-01-03,
H000874,Steny,Hoyer,HOYER,Steny H. Hoyer,MD,Democrat,rep,2023-01-03,2025-01-03,
H000874,Steny,Hoyer,HOYER,Steny H. Hoyer,MD,Democrat,rep,2025-01-03,2027-01-03,
H001058,Bill,Huizenga,HUIZENGA,Bill Huizenga,MI,Republican,rep,2013-01-03,2015-01-03,
H001058,Bill,Huizenga,HUIZENGA,Bill Huizenga,MI,Republican,rep,2015-01-06,2017-01-03,
H001058,Bill,Huizenga,HUIZENGA,Bill Huizenga,MI,Republican,rep,2017-01-03,2019-01-03,
H001058,Bill,Huizenga,HUIZENGA,Bill Huizenga,MI,Republican,rep,2019-01-03,2021-01-03,
H001058,Bill,Huizenga,HUIZENGA,Bill Huizenga,MI,Republican,rep,2021-01-03,2023-01-03,
H001058,Bill,Huizenga,HUIZENGA,Bill Huizenga,MI,Republican,rep,2023-01-03,2025-01-03,
H001058,Bill,Huizenga,HUIZENGA,Bill Huizenga,MI,Republican,rep,2025-01-03,2027-01-03,
J000288,Henry,Johnson,JOHNSON,"Henry C. ""Hank"" Johnson, Jr.",GA,Democrat,rep,2013-01-03,2015-01-03,
J000288,Henry,Johnson,JOHNSON,"Henry C. ""Hank"" Johnson, Jr.",GA,Democrat,rep,2015-01-06,2017-01-03,
J000288,Henry,Johnson,JOHNSON,"Henry C. ""Hank"" Johnson, Jr.",GA,Democrat,rep,2017-01-03,2019-01-03,
J000288,Henry,Johnson,JOHNSON,"Henry C. ""Hank"" Johnson, Jr.",GA,Democrat,rep,2019-01-03,2021-01-03,
J000288,Henry,Johnson,JOHNSON,"Henry C. ""Hank"" Johnson, Jr.",GA,Democrat,rep,2021-01-03,2023-01-03,
J000288,Henry,Johnson,JOHNSON,"Henry C. ""Hank"" Johnson, Jr.",GA,Democrat,rep,2023-01-03,2025-01-03,
J000288,Henry,Johnson,JOHNSON,"Henry C. ""Hank"" Johnson, Jr.",GA,Democrat,rep,2025-01-03,2027-01-03,
J000293,Ron,Johnson,JOHNSON,Ron Johnson,WI,Republican,sen,2011-01-05,2017-01-03,senior
J000293,Ron,Johnson,JOHNSON,Ron Johnson,WI,Republican,sen,2017-01-03,2023-01-03,senior
J000293,Ron,Johnson,JOHNSON,Ron Johnson,WI,Republican,sen,2023-01-03,2029-01-03,senior
J000289,Jim,Jordan,JORDAN,Jim Jordan,OH,Republican,rep,2013-01-03,2015-01-03,
J000289,Jim,Jordan,JORDAN,Jim Jordan,OH,Republican,rep,2015-01-06,2017-01-03,
J000289,Jim,Jordan,JORDAN,Jim Jordan,OH,Republican,rep,2017-01-03,2019-01-03,
J000289,Jim,Jordan,JORDAN,Jim Jordan,OH,Republican,rep,2019-01-03,2021-01-03,
J000289,Jim,Jordan,JORDAN,Jim Jordan,OH,Republican,rep,2021-01-03,2023-01-03,
J000289,Jim,Jordan,JORDAN,Jim Jordan,OH,Republican,rep,2023-01-03,2025-01-03,
J000289,Jim,Jordan,JORDAN,Jim Jordan,OH,Republican,rep,2025-01-03,2027-01-03,
K000009,Marcy,Kaptur,KAPTUR,Marcy Kaptur,OH,Democrat,rep,2013-01-03,2015-01-03,
K000009,Marcy,Kaptur,KAPTUR,Marcy Kaptur,OH,Democrat,rep,2015-01-06,2017-01-03,
K000009,Marcy,Kaptur,KAPTUR,Marcy Kaptur,OH,Democrat,rep,2017-01-03,2019-01-03,
K000009,Marcy,Kaptur,KAPTUR,Marcy Kaptur,OH,Democrat,rep,2019-01-03,2021-01-03,
K000009,Marcy,Kaptur,KAPTUR,Marcy Kaptur,OH,Democrat,rep,2021-01-03,2023-01-03,
K000009,Marcy,Kaptur,KAPTUR,Marcy Kaptur,OH,Democrat,rep,2023-01-03,2025-01-03,
K000009,Marcy,Kaptur,KAPTUR,Marcy Kaptur,OH,Democrat,rep,2025-01-03,2027-01-03,
K000375,William,Keating,KEATING,William R. Keating,MA,Democrat,rep,2013-01-03,2015-01-03,
K000375,William,Keating,KEATING,William R. Keating,MA,Democrat,rep,2015-01-06,2017-01-03,
K000375,William,Keating,KEATING,William R. Keating,MA,Democrat,rep,2017-01-03,2019-01-03,
K000375,William,Keating,KEATING,William R. Keating,MA,Democrat,rep,2019-01-03,2021-01-03,
K000375,William,Keating,KEATING,William R. Keating,MA,Democrat,rep,2021-01-03,2023-01-03,
K000375,William,Keating,KEATING,William R. Keating,MA,Democrat,rep,2023-01-03,2025-01-03,
K000375,William,Keating,KEATING,William R. Keating,MA,Democrat,rep,2025-01-03,2027-01-03,
K000376,Mike,Kelly,KELLY,Mike Kelly,PA,Republican,rep,2013-01-03,2015-01-03,
K000376,Mike,Kelly,KELLY,Mike Kelly,PA,Republican,rep,2015-01-06,2017-01-03,
K000376,Mike,Kelly,KELLY,Mike Kelly,PA,Republican,rep,2017-01-03,2019-01-03,
K000376,Mike,Kelly,KELLY,Mike Kelly,PA,Republican,rep,2019-01-03,2021-01-03,
K000376,Mike,Kelly,KELLY,Mike Kelly,PA,Republican,rep,2021-01-03,2023-01-03,
K000376,Mike,Kelly,KELLY,Mike Kelly,PA,Republican,rep,2023-01-03,2025-01-03,
K000376,Mike,Kelly,KELLY,Mike Kelly,PA,Republican,rep,2025-01-03,2027-01-03,
L000575,James,Lankford,LANKFORD,James Lankford,OK,Republican,rep,2013-01-03,2015-01-03,
L000575,James,Lankford,LANKFORD,James Lankford,OK,Republican,sen,2015-01-06,2017-01-03,junior
L000575,James,Lankford,LANKFORD,James Lankford,OK,Republican,sen,2017-01-03,2023-01-03,junior
L000575,James,Lankford,LANKFORD,James Lankford,OK,Republican,sen,2023-01-03,2029-01-03,senior
L000560,Rick,Larsen,LARSEN,Rick Larsen,WA,Democrat,rep,2013-01-03,2015-01-03,
L000560,Rick,Larsen,LARSEN,Rick Larsen,WA,Democrat,rep,2015-01-06,2017-01-03,
L000560,Rick,Larsen,LARSEN,Rick Larsen,WA,Democrat,rep,2017-01-03,2019-01-03,
L000560,Rick,Larsen,LARSEN,Rick Larsen,WA,Democrat,rep,2019-01-03,2021-01-03,
L000560,Rick,Larsen,LARSEN,Rick Larsen,WA,Democrat,rep,2021-01-03,2023-01-03,
L000560,Rick,Larsen,LARSEN,Rick Larsen,WA,Democrat,rep,2023-01-03,2025-01-03,
L000560,Rick,Larsen,LARSEN,Rick Larsen,WA,Democrat,rep,2025-01-03,2027-01-03,
L000557,John,Larson,LARSON,John B. Larson,CT,Democrat,rep,2013-01-03,2015-01-03,
L000557,John,Larson,LARSON,John B. Larson,CT,Democrat,rep,2015-01-06,2017-01-03,
L000557,John,Larson,LARSON,John B. Larson,CT,Democrat,rep,2017-01-03,2019-01-03,
L000557,John,Larson,LARSON,John B. Larson,CT,Democrat,rep,2019-01-03,2021-01-03,
L000557,John,Larson,LARSON,John B. Larson,CT,Democrat,rep,2021-01-03,2023-01-03,
L000557,John,Larson,LARSON,John B. Larson,CT,Democrat,rep,2023-01-03,2025-01-03,
L000557,John,Larson,LARSON,John B. Larson,CT,Democrat,rep,2025-01-03,2027-01-03,
L000566,Robert,Latta,LATTA,Robert E. Latta,OH,Republican,rep,2013-01-03,2015-01-03,
L000566,Robert,Latta,LATTA,Robert E. Latta,OH,Republican,rep,2015-01-06,2017-01-03,
L000566,Robert,Latta,LATTA,Robert E. Latta,OH,Republican,rep,2017-01-03,2019-01-03,
L000566,Robert,Latta,LATTA,Robert E. Latta,OH,Republican,rep,2019-01-03,2021-01-03,
L000566,Robert,Latta,LATTA,Robert E. Latta,OH,Republican,rep,2021-01-03,2023-01-03,
L000566,Robert,Latta,LATTA,Robert E. Latta,OH,Republican,rep,2023-01-03,2025-01-03,
L000566,Robert,Latta,LATTA,Robert E. Latta,OH,Republican,rep,2025-01-03,2027-01-03,
L000577,Mike,Lee,LEE,Mike Lee,UT,Republican,sen,2011-01-05,2017-01-03,junior
L000577,Mike,Lee,LEE,Mike Lee,UT,Republican,sen,2017-01-03,2023-01-03,senior
L000577,Mike,Lee,LEE,Mike Lee,UT,Republican,sen,2023-01-03,2029-01-03,senior
L000397,Zoe,Lofgren,LOFGREN,Zoe Lofgren,CA,Democrat,rep,2013-01-03,2015-01-03,
L000397,Zoe,Lofgren,LOFGREN,Zoe Lofgren,CA,Democrat,rep,2015-01-06,2017-01-03,
L000397,Zoe,Lofgren,LOFGREN,Zoe Lofgren,CA,Democrat,rep,2017-01-03,2019-01-03,
L000397,Zoe,Lofgren,LOFGREN,Zoe Lofgren,CA,Democrat,rep,2019-01-03,2021-01-03,
L000397,Zoe,Lofgren,LOFGREN,Zoe Lofgren,CA,Democrat,rep,2021-01-03,2023-01-03,
L000397,Zoe,Lofgren,LOFGREN,Zoe Lofgren,CA,Democrat,rep,2023-01-03,2025-01-03,
L000397,Zoe,Lofgren,LOFGREN,Zoe Lofgren,CA,Democrat,rep,2025-01-03,2027-01-03,
L000491,Frank,Lucas,LUCAS,Frank D. Lucas,OK,Republican,rep,2013-01-03,2015-01-03,
L000491,Frank,Lucas,LUCAS,Frank D. Lucas,OK,Republican,rep,2015-01-06,2017-01-03,
L000491,Frank,Lucas,LUCAS,Frank D. Lucas,OK,Republican,rep,2017-01-03,2019-01-03,
L000491,Frank,Lucas,LUCAS,Frank D. Lucas,OK,Republican,rep,2019-01-03,2021-01-03,
L000491,Frank,Lucas,LUCAS,Frank D. Lucas,OK,Republican,rep,2021-01-03,2023-01-03,
L000491,Frank,Lucas,LUCAS,Frank D. Lucas,OK,Republican,rep,2023-01-03,2025-01-03,
L000491,Frank,Lucas,LUCAS,Frank D. Lucas,OK,Republican,rep,2025-01-03,2027-01-03,
L000570,Ben,Luján,LUJÁN,Ben Ray Luján,NM,Democrat,rep,2013-01-03,2015-01-03,
L000570,Ben,Luján,LUJÁN,Ben Ray Luján,NM,Democrat,rep,2015-01-06,2017-01-03,
L000570,Ben,Luján,LUJÁN,Ben Ray Luján,NM,Democrat,rep,2017-01-03,2019-01-03,
L000570,Ben,Luján,LUJÁN,Ben Ray Luján,NM,Democrat,rep,2019-01-03,2021-01-03,
L000570,Ben,Luján,LUJÁN,Ben Ray Luján,NM,Democrat,sen,2021-01-03,2027-01-03,junior
L000562,Stephen,Lynch,LYNCH,Stephen F. Lynch,MA,Democrat,rep,2013-01-03,2015-01-03,
L000562,Stephen,Lynch,LYNCH,Stephen F. Lynch,MA,Democrat,rep,2015-01-06,2017-01-03,
L000562,Stephen,Lynch,LYNCH,Stephen F. Lynch,MA,Democrat,rep,2017-01-03,2019-01-03,
L000562,Stephen,Lynch,LYNCH,Stephen F. Lynch,MA,Democrat,rep,2019-01-03,2021-01-03,
L000562,Stephen,Lynch,LYNCH,Stephen F. Lynch,MA,Democrat,rep,2021-01-03,2023-01-03,
L000562,Stephen,Lynch,LYNCH,Stephen F. Lynch,MA,Democrat,rep,2023-01-03,2025-01-03,
L000562,Stephen,Lynch,LYNCH,Stephen F. Lynch,MA,Democrat,rep,2025-01-03,2027-01-03,
M000133,Edward,Markey,MARKEY,Edward J. Markey,MA,Democrat,sen,2013-07-16,2015-01-03,junior
M000133,Edward,Markey,MARKEY,Edward J. Markey,MA,Democrat,sen,2015-01-06,2021-01-03,junior
M000133,Edward,Markey,MARKEY,Edward J. Markey,MA,Democrat,sen,2021-01-03,2027-01-03,junior
M001163,Doris,Matsui,MATSUI,Doris O. Matsui,CA,Democrat,rep,2013-01-03,2015-01-03,
M001163,Doris,Matsui,MATSUI,Doris O. Matsui,CA,Democrat,rep,2015-01-06,2017-01-03,
M001163,Doris,Matsui,MATSUI,Doris O. Matsui,CA,Democrat,rep,2017-01-03,2019-01-03,
M001163,Doris,Matsui,MATSUI,Doris O. Matsui,CA,Democrat,rep,2019-01-03,2021-01-03,
M001163,Doris,Matsui,MATSUI,Doris O. Matsui,CA,Democrat,rep,2021-01-03,2023-01-03,
M001163,Doris,Matsui,MATSUI,Doris O. Matsui,CA,Democrat,rep,2023-01-03,2025-01-03,
M001163,Doris,Matsui,MATSUI,Doris O. Matsui,CA,Democrat,rep,2025-01-03,2027-01-03,
M001157,Michael,McCaul,MCCAUL,Michael T. McCaul,TX,Republican,rep,2013-01-03,2015-01-03,
M001157,Michael,McCaul,MCCAUL,Michael T. McCaul,TX,Republican,rep,2015-01-06,2017-01-03,
M001157,Michael,McCaul,MCCAUL,Michael T. McCaul,TX,Republican,rep,2017-01-03,2019-01-03,
M001157,Michael,McCaul,MCCAUL,Michael T. McCaul,TX,Republican,rep,2019-01-03,2021-01-03,
M001157,Michael,McCaul,MCCAUL,Michael T. McCaul,TX,Republican,rep,2021-01-03,2023-01-03,
M001157,Michael,McCaul,MCCAUL,Michael T. McCaul,TX,Republican,rep,2023-01-03,2025-01-03,
M001157,Michael,McCaul,MCCAUL,Michael T. McCaul,TX,Republican,rep,2025-01-03,2027-01-03,
M001177,Tom,McClintock,MCCLINTOCK,Tom McClintock,CA,Republican,rep,2013-01-03,2015-01-03,
M001177,Tom,McClintock,MCCLINTOCK,Tom McClintock,CA,Republican,rep,2015-01-06,2017-01-03,
M001177,Tom,McClintock,MCCLINTOCK,Tom McClintock,CA,Republican,rep,2017-01-03,2019-01-03,
M001177,Tom,McClintock,MCCLINTOCK,Tom McClintock,CA,Republican,rep,2019-01-03,2021-01-03,
M001177,Tom,McClintock,MCCLINTOCK,Tom McClintock,CA,Republican,rep,2021-01-03,2023-01-03,
M001177,Tom,McClintock,MCCLINTOCK,Tom McClintock,CA,Republican,rep,2023-01-03,2025-01-03,
M001177,Tom,McClintock,MCCLINTOCK,Tom McClintock,CA,Republican,rep,2025-01-03,2027-01-03,
M001143,Betty,McCollum,MCCOLLUM,Betty McCollum,MN,Democrat,rep,2013-01-03,2015-01-03,
M001143,Betty,McCollum,MCCOLLUM,Betty McCollum,MN,Democrat,rep,2015-01-06,2017-01-03,
M001143,Betty,McCollum,MCCOLLUM,Betty McCollum,MN,Democrat,rep,2017-01-03,2019-01-03,
M001143,Betty,McCollum,MCCOLLUM,Betty McCollum,MN,Democrat,rep,2019-01-03,2021-01-03,
M001143,Betty,McCollum,MCCOLLUM,Betty McCollum,MN,Democrat,rep,2021-01-03,2023-01-03,
M001143,Betty,McCollum,MCCOLLUM,Betty McCollum,MN,Democrat,rep,2023-01-03,2025-01-03,
M001143,Betty,McCollum,MCCOLLUM,Betty McCollum,MN,Democrat,rep,2025-01-03,2027-01-03,
M000312,James,McGovern,MCGOVERN,James P. McGovern,MA,Democrat,rep,2013-01-03,2015-01-03,
M000312,James,McGovern,MCGOVERN,James P. McGovern,MA,Democrat,rep,2015-01-06,2017-01-03,
M000312,James,McGovern,MCGOVERN,James P. McGovern,MA,Democrat,rep,2017-01-03,2019-01-03,
M000312,James,McGovern,MCGOVERN,James P. McGovern,MA,Democrat,rep,2019-01-03,2021-01-03,
M000312,James,McGovern,MCGOVERN,James P. McGovern,MA,Democrat,rep,2021-01-03,2023-01-03,
M000312,James,McGovern,MCGOVERN,James P. McGovern,MA,Democrat,rep,2023-01-03,2025-01-03,
M000312,James,McGovern,MCGOVERN,James P. McGovern,MA,Democrat,rep,2025-01-03,2027-01-03,
M001137,Gregory,Meeks,MEEKS,Gregory W. Meeks,NY,Democrat,rep,2013-01-03,2015-01-03,
M001137,Gregory,Meeks,MEEKS,Gregory W. Meeks,NY,Democrat,rep,2015-01-06,2017-01-03,
M001137,Gregory,Meeks,MEEKS,Gregory W. Meeks,NY,Democrat,rep,2017-01-03,2019-01-03,
M001137,Gregory,Meeks,MEEKS,Gregory W. Meeks,NY,Democrat,rep,2019-01-03,2021-01-03,
M001137,Gregory,Meeks,MEEKS,Gregory W. Meeks,NY,Democrat,rep,2021-01-03,2023-01-03,
M001137,Gregory,Meeks,MEEKS,Gregory W. Meeks,NY,Democrat,rep,2023-01-03,2025-01-03,
M001137,Gregory,Meeks,MEEKS,Gregory W. Meeks,NY,Democrat,rep,2025-01-03,2027-01-03,
M001160,Gwen,Moore,MOORE,Gwen Moore,WI,Democrat,rep,2013-01-03,2015-01-03,
M001160,Gwen,Moore,MOORE,Gwen Moore,WI,Democrat,rep,2015-01-06,2017-01-03,
M001160,Gwen,Moore,MOORE,Gwen Moore,WI,Democrat,rep,2017-01-03,2019-01-03,
M001160,Gwen,Moore,MOORE,Gwen Moore,WI,Democrat,rep,2019-01-03,2021-01-03,
M001160,Gwen,Moore,MOORE,Gwen Moore,WI,Democrat,rep,2021-01-03,2023-01-03,
M001160,Gwen,Moore,MOORE,Gwen Moore,WI,Democrat,rep,2023-01-03,2025-01-03,
M001160,Gwen,Moore,MOORE,Gwen Moore,WI,Democrat,rep,2025-01-03,2027-01-03,
M000934,Jerry,Moran,MORAN,Jerry Moran,KS,Republican,sen,2011-01-05,2017-01-03,junior
M000934,Jerry,Moran,MORAN,Jerry Moran,KS,Republican,sen,2017-01-03,2023-01-03,senior
M000934,Jerry,Moran,MORAN,Jerry Moran,KS,Republican,sen,2023-01-03,2029-01-03,senior
M001153,Lisa,Murkowski,MURKOWSKI,Lisa Murkowski,AK,Republican,sen,2011-01-05,2017-01-03,senior
M001153,Lisa,Murkowski,MURKOWSKI,Lisa Murkowski,AK,Republican,sen,2017-01-03,2023-01-03,senior
