file,date,terms
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-31-CREC-2019-01-31-pt1-PgS807-2.html,2019,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-31-CREC-2019-01-31-pt1-PgS810.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-01-31-CREC-2019-01-31-pt1-PgS812-3.html,2019,refugee
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-04-CREC-2019-03-04-pt1-PgE236-6.html,2019,"border, refugee"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-04-CREC-2019-03-04-pt1-PgE240.html,2019,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-04-CREC-2019-03-04-pt1-PgH2319-8.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-04-CREC-2019-03-04-pt1-PgH2321-4.html,2019,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-04-CREC-2019-03-04-pt1-PgS1610.html,2019,"border, wall"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-04-CREC-2019-03-04-pt1-PgS1612.html,2019,"immigration, immigrant, migrant, border, asylum, undocumented, border security, caravan, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-04-CREC-2019-03-04-pt1-PgS1613.html,2019,"border, wall"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-04-CREC-2019-03-04-pt1-PgS1616-3.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-04-CREC-2019-03-04-pt1-PgS1621.html,2019,"immigration, border"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-04-CREC-2019-03-04-pt1-PgS1622-4.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-05-CREC-2019-03-05-pt1-PgH2370-6.html,2019,immigration
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-05-CREC-2019-03-05-pt1-PgH2370-7.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-05-CREC-2019-03-05-pt1-PgS1637-3.html,2019,"border, wall"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-05-CREC-2019-03-05-pt1-PgS1638-2.html,2019,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-05-CREC-2019-03-05-pt1-PgS1641.html,2019,"deportation, daca, detention, family separation"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-05-CREC-2019-03-05-pt1-PgS1647.html,2019,dreamer
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-05-CREC-2019-03-05-pt1-PgS1648.html,2019,"border, refugee, wall, border security, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-05-CREC-2019-03-05-pt1-PgS1652-2.html,2019,ice
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-05-CREC-2019-03-05-pt1-PgS1652.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-05-CREC-2019-03-05-pt1-PgS1659-2.html,2019,immigration
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-05-CREC-2019-03-05-pt1-PgS1660-2.html,2019,"immigration, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-05-CREC-2019-03-05-pt1-PgS1663-5.html,2019,"border, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-05-CREC-2019-03-05-pt1-PgS1666.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-05-CREC-2019-03-05-pt1-PgS1668-2.html,2019,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-06-CREC-2019-03-06-pt1-PgH2502-3.html,2019,"dreamer, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-06-CREC-2019-03-06-pt1-PgS1674.html,2019,"migrant, border, wall, family separation"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-06-CREC-2019-03-06-pt1-PgS1678.html,2019,"border, wall"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-06-CREC-2019-03-06-pt1-PgS1682-2.html,2019,"immigration, wall, ice"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-06-CREC-2019-03-06-pt1-PgS1682.html,2019,"citizenship, daca"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-06-CREC-2019-03-06-pt1-PgS1696.html,2019,"immigrant, migrant, daca"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-06-CREC-2019-03-06-pt1-PgS1697.html,2019,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-06-CREC-2019-03-06-pt1-PgS1698-3.html,2019,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-06-CREC-2019-03-06-pt1-PgS1702-5.html,2019,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-06-CREC-2019-03-06-pt1-PgS1704-9.html,2019,dreamer
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-06-CREC-2019-03-06-pt1-PgS1706-2.html,2019,"immigration, border, wall, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-06-CREC-2019-03-06-pt1-PgS1707-2.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-06-CREC-2019-03-06-pt1-PgS1707.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-06-CREC-2019-03-06-pt1-PgS1710.html,2019,detention
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-06-CREC-2019-03-06-pt1-PgS1712-2.html,2019,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-06-CREC-2019-03-06-pt1-PgS1712-6.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-06-CREC-2019-03-06-pt1-PgS1712-7.html,2019,"immigration, dreamer, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-07-CREC-2019-03-07-pt1-PgS1722.html,2019,"immigration, immigrant, migrant, border, asylum, wall, daca, border security, mexico, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-07-CREC-2019-03-07-pt1-PgS1725.html,2019,"border, wall"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-07-CREC-2019-03-07-pt1-PgS1729.html,2019,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-07-CREC-2019-03-07-pt1-PgS1733-3.html,2019,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-07-CREC-2019-03-07-pt1-PgS1734-2.html,2019,"detention, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-07-CREC-2019-03-07-pt1-PgS1735.html,2019,unauthorized
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-07-CREC-2019-03-07-pt1-PgS1738.html,2019,unauthorized
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-07-CREC-2019-03-07-pt1-PgS1744.html,2019,"citizenship, refugee"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-08-CREC-2019-03-08-pt1-PgD241-3.html,2019,visa
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-08-CREC-2019-03-08-pt1-PgE272-4.html,2019,"immigrant, migrant"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-08-CREC-2019-03-08-pt1-PgH2591-4.html,2019,"immigration, immigrant, migrant, undocumented"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-08-CREC-2019-03-08-pt1-PgH2603.html,2019,"immigrant, migrant, citizenship"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-08-CREC-2019-03-08-pt1-PgH2608-6.html,2019,ice
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-08-CREC-2019-03-08-pt1-PgH2612-3.html,2019,"border, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-08-CREC-2019-03-08-pt1-PgH2613.html,2019,"immigration, border, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-11-CREC-2019-03-11-pt1-PgH2625.html,2019,"immigration, immigrant, migrant, border, wall, visa"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-11-CREC-2019-03-11-pt1-PgH2629-2.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-11-CREC-2019-03-11-pt1-PgH2630-5.html,2019,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-11-CREC-2019-03-11-pt1-PgH2631.html,2019,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-11-CREC-2019-03-11-pt1-PgH2635.html,2019,"immigration, immigrant, migrant, citizenship, refugee, undocumented, daca, dreamer"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-11-CREC-2019-03-11-pt1-PgH2638.html,2019,unauthorized
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-11-CREC-2019-03-11-pt1-PgH2647-18.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-11-CREC-2019-03-11-pt1-PgS1750-2.html,2019,"border, wall, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-11-CREC-2019-03-11-pt1-PgS1750-3.html,2019,"border, wall, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-11-CREC-2019-03-11-pt1-PgS1751-3.html,2019,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-11-CREC-2019-03-11-pt1-PgS1756.html,2019,"immigration, migrant, border, wall, detention, border security, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-11-CREC-2019-03-11-pt1-PgS1759-3.html,2019,"detention, amnesty"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-11-CREC-2019-03-11-pt1-PgS1760-3.html,2019,"immigration, immigrant, migrant, border, wall, visa"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-11-CREC-2019-03-11-pt1-PgS1761-4.html,2019,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-11-CREC-2019-03-11-pt1-PgS1762-4.html,2019,"immigration, border, wall, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-11-CREC-2019-03-11-pt1-PgS1765-5.html,2019,"border, asylum, wall, visa, border security, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-12-CREC-2019-03-12-pt1-PgH2678-5.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-12-CREC-2019-03-12-pt1-PgH2681-10.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-12-CREC-2019-03-12-pt1-PgS1769-8.html,2019,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-12-CREC-2019-03-12-pt1-PgS1770-2.html,2019,"border, wall, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-12-CREC-2019-03-12-pt1-PgS1770-3.html,2019,"border, wall, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-12-CREC-2019-03-12-pt1-PgS1771-2.html,2019,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-12-CREC-2019-03-12-pt1-PgS1777.html,2019,"immigration, immigrant, migrant, citizenship, border, undocumented, unauthorized, wall, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-12-CREC-2019-03-12-pt1-PgS1790-3.html,2019,refugee
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-12-CREC-2019-03-12-pt1-PgS1792-3.html,2019,visa
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-12-CREC-2019-03-12-pt1-PgS1793-2.html,2019,detention
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-12-CREC-2019-03-12-pt1-PgS1794-2.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-12-CREC-2019-03-12-pt1-PgS1794.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-12-CREC-2019-03-12-pt1-PgS1797.html,2019,detention
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-12-CREC-2019-03-12-pt1-PgS1799-4.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-12-CREC-2019-03-12-pt1-PgS1801.html,2019,"border, wall, ice"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-13-CREC-2019-03-13-pt1-PgH2719-2.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-13-CREC-2019-03-13-pt1-PgS1808.html,2019,"immigration, ice"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-13-CREC-2019-03-13-pt1-PgS1809-3.html,2019,"border, wall, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-13-CREC-2019-03-13-pt1-PgS1810-3.html,2019,"immigrant, migrant, daca"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-13-CREC-2019-03-13-pt1-PgS1813.html,2019,"immigration, immigrant, migrant, border, asylum, wall, detention, border security, mexico, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-13-CREC-2019-03-13-pt1-PgS1822-2.html,2019,"citizenship, refugee, unauthorized, wall"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-13-CREC-2019-03-13-pt1-PgS1829.html,2019,"immigration, migrant, border, unauthorized, wall, border security, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-13-CREC-2019-03-13-pt1-PgS1837-2.html,2019,"citizenship, detention, amnesty"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-13-CREC-2019-03-13-pt1-PgS1837.html,2019,amnesty
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-13-CREC-2019-03-13-pt1-PgS1839-2.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-13-CREC-2019-03-13-pt1-PgS1842-6.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-13-CREC-2019-03-13-pt1-PgS1844.html,2019,"citizenship, border, wall"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-13-CREC-2019-03-13-pt1-PgS1845-2.html,2019,"immigration, citizenship, border, wall, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-13-CREC-2019-03-13-pt1-PgS1851.html,2019,"immigration, visa, detention"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-14-CREC-2019-03-14-pt1-PgS1855-6.html,2019,"border, daca, border security, mexico, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-14-CREC-2019-03-14-pt1-PgS1856.html,2019,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-14-CREC-2019-03-14-pt1-PgS1857-3.html,2019,"immigration, immigrant, migrant, citizenship, deportation, border, asylum, refugee, undocumented, illegal alien, unauthorized, wall, dreamer, visa, border security, border crisis, path to citizenship, mexico, ice, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-14-CREC-2019-03-14-pt1-PgS1882-5.html,2019,"border, mexico, ice"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-14-CREC-2019-03-14-pt1-PgS1898.html,2019,"immigrant, migrant, border, wall, border security"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-14-CREC-2019-03-14-pt1-PgS1900.html,2019,"immigration, immigrant, migrant, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-14-CREC-2019-03-14-pt1-PgS1901-2.html,2019,"immigration, immigrant, migrant, asylum, undocumented, visa, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-14-CREC-2019-03-14-pt1-PgS1901.html,2019,"immigration, immigrant, migrant, citizenship, deportation, asylum, undocumented, visa, mexico, ice"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-14-CREC-2019-03-14-pt1-PgS1902-2.html,2019,"immigration, immigrant, migrant, asylum, visa"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-14-CREC-2019-03-14-pt1-PgS1902.html,2019,"immigration, immigrant, migrant, deportation, visa"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-14-CREC-2019-03-14-pt1-PgS1903.html,2019,"immigration, immigrant, migrant, citizenship, deportation, asylum, visa, ice"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-14-CREC-2019-03-14-pt1-PgS1904.html,2019,"immigration, immigrant, migrant, citizenship, deportation, visa, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-14-CREC-2019-03-14-pt1-PgS1906.html,2019,unauthorized
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-14-CREC-2019-03-14-pt1-PgS1908-3.html,2019,immigration
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-14-CREC-2019-03-14-pt1-PgS1909-2.html,2019,"border, refugee"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-14-CREC-2019-03-14-pt1-PgS1909.html,2019,citizenship
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-14-CREC-2019-03-14-pt1-PgS1910-2.html,2019,"immigration, citizenship, border, border security, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-15-CREC-2019-03-15-pt1-PgD275-6.html,2019,visa
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-18-CREC-2019-03-18-pt1-PgD279-3.html,2019,visa
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-18-CREC-2019-03-18-pt1-PgH2750.html,2019,"immigration, migrant, border, undocumented, border security, mexico, cbp"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-18-CREC-2019-03-18-pt1-PgH2756-15.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-19-CREC-2019-03-19-pt1-PgD281-6.html,2019,visa
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-21-CREC-2019-03-21-pt1-PgD283-6.html,2019,visa
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-21-CREC-2019-03-21-pt1-PgE323-3.html,2019,"immigrant, migrant"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-21-CREC-2019-03-21-pt1-PgE326.html,2019,immigration
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-21-CREC-2019-03-21-pt1-PgE332-2.html,2019,wall
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-25-CREC-2019-03-25-pt1-PgH2769.html,2019,"migrant, border, refugee"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-25-CREC-2019-03-25-pt1-PgH2771.html,2019,border
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-25-CREC-2019-03-25-pt1-PgH2781-5.html,2019,"immigration, border, visa"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-25-CREC-2019-03-25-pt1-PgH2795.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-25-CREC-2019-03-25-pt1-PgS1919-7.html,2019,ice
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-25-CREC-2019-03-25-pt1-PgS1922.html,2019,"immigration, wall, mexico, ice"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-25-CREC-2019-03-25-pt1-PgS1928.html,2019,ice
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-25-CREC-2019-03-25-pt1-PgS1931.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-25-CREC-2019-03-25-pt1-PgS1934-3.html,2019,ice
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-25-CREC-2019-03-25-pt1-PgS1939-3.html,2019,"immigration, immigrant, migrant, unauthorized, detention, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-25-CREC-2019-03-25-pt1-PgS1943-3.html,2019,"mexico, ice"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-26-CREC-2019-03-26-pt1-PgH2819.html,2019,"border, refugee, wall, border security, ice"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-26-CREC-2019-03-26-pt1-PgH2826-2.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-26-CREC-2019-03-26-pt1-PgH2828-11.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-26-CREC-2019-03-26-pt1-PgS1953.html,2019,"wall, mexico, ice"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-26-CREC-2019-03-26-pt1-PgS1964-2.html,2019,"refugee, wall, mexico, ice"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-26-CREC-2019-03-26-pt1-PgS1964.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-26-CREC-2019-03-26-pt1-PgS1972-2.html,2019,ice
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-26-CREC-2019-03-26-pt1-PgS1981.html,2019,ice
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-26-CREC-2019-03-26-pt1-PgS1985-4.html,2019,"migrant, refugee"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-26-CREC-2019-03-26-pt1-PgS1985-5.html,2019,"migrant, refugee"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-26-CREC-2019-03-26-pt1-PgS1986.html,2019,mexico
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-26-CREC-2019-03-26-pt1-PgS1987.html,2019,"immigration, immigrant, migrant, mexico"
C:\Users\kevin barcenas\Documents\GitHub\LIN350Project\congressional_record\congressional_record\CREC-2019-03-26-CREC-2019-03-26-pt1-PgS2000-6.html,2019,"wall, ice"
